postal_code,lat,lon
319252,1.34032299499938,103.855529906182
319253,1.34063847843527,103.8569832585
319387,1.32980734122541,103.854404351339
319515,1.33403623894465,103.850977706475
319637,1.34029764126766,103.847467390195
319763,1.33452048243981,103.842598451486
320080,1.3237960791893,103.855670628868
320085,1.32278920327274,103.856444472629
320105,1.32857909987613,103.85387252356
320111,1.32130398839445,103.858272728064
320116,1.32769993704525,103.861236369481
320140,1.31718193292347,103.858252810941
320149,1.31832960459766,103.859383978238
321113,1.32100686964356,103.85982430866
322026,1.32166862124903,103.862717909816
328516,1.31861240808264,103.85609494219
328827,1.32537759323296,103.85401668753
329683,1.32097987087573,103.852540686527
329983,1.32710813506067,103.846374256983
330002,1.31687158155777,103.859945606885
330005,1.31629995826281,103.860397463054
330039,1.32075606190463,103.866219436718
330049,1.32448737406528,103.866368168069
330066,1.32053917107956,103.86969083666
339213,1.31461770584528,103.865922056564
339351,1.32127642047116,103.870756976652
339411,1.30979213426252,103.865023834958
339511,1.30974242004976,103.864101650501
339631,1.32406063534817,103.869919586753
339771,1.31780291219961,103.862373287007
339843,1.32441878311796,103.865899487605
339940,1.31626605933927,103.862529469668
339949,1.31691578544271,103.863109192276
340101,1.33623671562033,103.871287596113
341115,1.33645283610396,103.87276093968
342106,1.33364211083176,103.871164760412
347592,1.33235355110851,103.874151327029
347931,1.32943551112394,103.870868278527
348475,1.32845105129225,103.871337487087
348537,1.33073694010987,103.874352259564
348796,1.33280873217084,103.876090448941
349318,1.32880574581664,103.879236223296
349700,1.33566084356265,103.87562006259
349844,1.33440986402149,103.875537215276
350105,1.33442373227683,103.868696835165
350134,1.3344748817381,103.866286542639
357741,1.33915970201806,103.869452164366
357844,1.34266884714226,103.867826898639
357971,1.34715335920687,103.869823844926
359110,1.34607582573979,103.868832012212
359756,1.34909587554901,103.86556214377
360014,1.33607364601336,103.879853824125
360017,1.33616230952626,103.881375973843
360202,1.33988402424235,103.87143271777
361206,1.3411369152006,103.872560280271
361214,1.34311119403389,103.874917224342
367803,1.33869419209869,103.871750105256
367904,1.33379360603858,103.88216761942
367984,1.33356251802176,103.88638828999
369400,1.32922367340467,103.883637513413
369673,1.33435446385719,103.88821571827
370031,1.32968232972727,103.885407998763
370093,1.32273476922747,103.888103196257
370100,1.32696609771649,103.889637804311
371076,1.32488263755484,103.889392651265
380005,1.31264014497827,103.872491873561
380008,1.31298450085135,103.870430262585
380052,1.31666544739611,103.880390526566
380118,1.32004897700545,103.887406611675
380128,1.31830919498771,103.887754005604
382020,1.31413253601651,103.874217315517
382115,1.31147846434971,103.872687694828
387311,1.3156444591336,103.8724342131
387606,1.31480381755514,103.879132926786
388410,1.31826224575141,103.881336904053
389801,1.31389822204339,103.882239402789
390049,1.30888261835169,103.885424848249
390052,1.31067221805457,103.88503171279
390054,1.31004800551081,103.884678198119
390087,1.30920453703351,103.886918300106
390092,1.30981654427805,103.888843288251
397693,1.30230108405227,103.876473975883
397999,1.30897624465893,103.881074701361
399006,1.31037918716352,103.878782309109
400017,1.32337014878712,103.904403708711
400037,1.3216064888907,103.901815444481
400306,1.32987219692115,103.901929745036
400315,1.32935634839085,103.903220788002
400326,1.32717743985411,103.903801522508
400412,1.31831563774111,103.899024728378
408528,1.31652817716769,103.896555021986
408600,1.31885611019401,103.89406715568
408868,1.3329297075035,103.894107717483
409046,1.33115703191152,103.888300290371
410116,1.32278533891234,103.911863020755
410656,1.33370603793401,103.907540974425
416672,1.31918790014122,103.908056040946
416913,1.32069799419067,103.910243870379
417940,1.33292201394538,103.904289536745
417943,1.33668906305605,103.910663762094
419037,1.32362230084091,103.91904590804
419260,1.32296627847381,103.905836864653
419500,1.3206153352578,103.905457824837
419730,1.31688657079085,103.902791998228
423934,1.30694171401218,103.909586431822
423935,1.30607572408294,103.909344669229
425080,1.309847162129,103.907760964095
425500,1.31182050839719,103.910557234076
425542,1.31259905299822,103.913240225331
425611,1.31254612174326,103.907430585157
427392,1.3141366713033,103.898749490526
427664,1.30691767591799,103.90455456909
428102,1.31233160592592,103.90341800573
428766,1.30438467017372,103.903338648502
428802,1.30522461599039,103.905101873935
428915,1.30759648518797,103.906933727682
429063,1.30956754269648,103.913675445774
429740,1.30780887362873,103.900785591024
430001,1.31129091782202,103.897703436187
436559,1.30189460418742,103.887506204657
436959,1.31292852330675,103.893695089109
437130,1.3030726351388,103.897062950246
437259,1.30498489044822,103.899999965407
437565,1.31312561168832,103.892743901067
437735,1.30117602429767,103.886194260442
437738,1.3003404019115,103.886683843208
437764,1.29998442489097,103.892519294634
437839,1.30326689362626,103.899493551467
439235,1.30923726736182,103.899035307875
439289,1.29851423342286,103.894821372712
439291,1.29970048930189,103.893880704979
440018,1.30320858339073,103.914300755467
440046,1.30510474826351,103.912659611854
440050,1.30531622845083,103.915886828532
440066,1.30393796924619,103.909735937973
440089,1.30129037884726,103.906458593236
449269,1.30119131468839,103.905113590527
449274,1.30451986138534,103.906370025476
449283,1.30985511226841,103.927555265906
449290,1.31004098731359,103.931988303024
449408,1.30188733858697,103.905996039776
456650,1.31122887916453,103.93269377374
456903,1.31679911104955,103.927713798947
457037,1.31141604877566,103.929290143671
458177,1.31475089666837,103.918712310579
458235,1.31356351227081,103.919891264179
458493,1.319768568322,103.921356987677
459067,1.31218244678912,103.922652578762
459098,1.31289676573342,103.924111306891
459509,1.32270446967402,103.925267680417
460064,1.32421853827826,103.939856749673
460108,1.3327400821369,103.936223521869
